Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Specie ID	Score	File
8	Spectrogram 1	1	34.4	38.39900000000002	150.0	1300.0	MMLS	1.0	SMA03320_20210328_054000.wav
9	Spectrogram 1	1	39.2	42.399000000000015	150.0	1300.0	MMLS	0.99	SMA03320_20210328_054000.wav
10	Spectrogram 1	1	41.2	45.19900000000003	150.0	1300.0	MMLS	1.0	SMA03320_20210328_054000.wav
1	Spectrogram 1	1	38.0	39.999	200.0	1000.0	PTGN	0.82	SMA03126_20210327_072000.wav
2	Spectrogram 1	1	40.8	43.599	200.0	1000.0	PTGN	0.98	SMA03126_20210327_072000.wav
3	Spectrogram 1	1	44.4	47.199	200.0	1000.0	PTGN	0.99	SMA03126_20210327_072000.wav
1	Spectrogram 1	1	0.4	3.1989999999999923	200.0	1000.0	PTGN	0.99	SMA03210_20210321_171000.wav
2	Spectrogram 1	1	5.6	7.599000000000009	200.0	1000.0	PTGN	0.83	SMA03210_20210321_171000.wav
3	Spectrogram 1	1	8.4	15.199000000000007	200.0	1000.0	PTGN	1.0	SMA03210_20210321_171000.wav
4	Spectrogram 1	1	14.0	18.399	200.0	1000.0	PTGN	1.0	SMA03210_20210321_171000.wav
5	Spectrogram 1	1	17.2	19.999000000000006	200.0	1000.0	PTGN	1.0	SMA03210_20210321_171000.wav
6	Spectrogram 1	1	22.0	24.799000000000007	200.0	1000.0	PTGN	0.98	SMA03210_20210321_171000.wav
7	Spectrogram 1	1	24.4	27.199000000000005	200.0	1000.0	PTGN	0.98	SMA03210_20210321_171000.wav
8	Spectrogram 1	1	30.0	39.59899999999999	200.0	1000.0	PTGN	1.0	SMA03210_20210321_171000.wav
9	Spectrogram 1	1	38.4	41.199000000000005	200.0	1000.0	PTGN	1.0	SMA03210_20210321_171000.wav
1	Spectrogram 1	1	0.0	5.5989999999999895	200.0	1000.0	PTGN	1.0	SMA03210_20210320_080000.wav
2	Spectrogram 1	1	11.2	13.999000000000006	200.0	1000.0	PTGN	0.99	SMA03210_20210320_080000.wav
3	Spectrogram 1	1	28.0	30.399	200.0	1000.0	PTGN	0.99	SMA03210_20210320_080000.wav
4	Spectrogram 1	1	49.2	51.19900000000003	200.0	1000.0	PTGN	0.99	SMA03210_20210320_080000.wav
5	Spectrogram 1	1	50.0	51.998999999999995	200.0	1000.0	PTGN	1.0	SMA03210_20210320_080000.wav
6	Spectrogram 1	1	55.6	57.599	200.0	1000.0	PTGN	0.97	SMA03210_20210320_080000.wav
7	Spectrogram 1	1	57.6	59.999	200.0	1000.0	PTGN	0.99	SMA03210_20210320_080000.wav
1	Spectrogram 1	1	11.2	13.599	200.0	1000.0	PTGN	0.99	SMA03210_20210320_075000.wav
2	Spectrogram 1	1	14.4	16.398999999999994	200.0	1000.0	PTGN	0.98	SMA03210_20210320_075000.wav
3	Spectrogram 1	1	20.0	22.798999999999978	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
4	Spectrogram 1	1	27.6	29.59899999999997	200.0	1000.0	PTGN	0.97	SMA03210_20210320_075000.wav
5	Spectrogram 1	1	28.4	30.399000000000022	200.0	1000.0	PTGN	0.98	SMA03210_20210320_075000.wav
6	Spectrogram 1	1	29.2	31.199000000000023	200.0	1000.0	PTGN	0.83	SMA03210_20210320_075000.wav
7	Spectrogram 1	1	32.0	34.79899999999998	200.0	1000.0	PTGN	0.99	SMA03210_20210320_075000.wav
8	Spectrogram 1	1	36.0	37.999000000000024	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
9	Spectrogram 1	1	37.6	39.59899999999997	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
10	Spectrogram 1	1	38.4	43.999000000000045	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
11	Spectrogram 1	1	42.8	45.598999999999975	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
12	Spectrogram 1	1	44.4	47.199000000000034	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
13	Spectrogram 1	1	46.0	48.79899999999998	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
14	Spectrogram 1	1	47.6	49.59899999999997	200.0	1000.0	PTGN	0.91	SMA03210_20210320_075000.wav
15	Spectrogram 1	1	53.2	55.19900000000003	200.0	1000.0	PTGN	0.91	SMA03210_20210320_075000.wav
16	Spectrogram 1	1	54.0	56.79899999999998	200.0	1000.0	PTGN	1.0	SMA03210_20210320_075000.wav
1	Spectrogram 1	1	0.0	2.399000000000001	200.0	1000.0	PTGN	0.96	SMA03175ICP_20210607_073000.wav
2	Spectrogram 1	1	2.0	4.399000000000001	200.0	1000.0	PTGN	0.99	SMA03175ICP_20210607_073000.wav
3	Spectrogram 1	1	9.6	12.398999999999978	200.0	1000.0	PTGN	0.98	SMA03175ICP_20210607_073000.wav
4	Spectrogram 1	1	17.6	20.39899999999998	200.0	1000.0	PTGN	1.0	SMA03175ICP_20210607_073000.wav
5	Spectrogram 1	1	28.4	31.999000000000045	200.0	1000.0	PTGN	0.99	SMA03175ICP_20210607_073000.wav
6	Spectrogram 1	1	34.4	36.39900000000002	200.0	1000.0	PTGN	0.83	SMA03175ICP_20210607_073000.wav
7	Spectrogram 1	1	44.0	46.79899999999998	200.0	1000.0	PTGN	0.98	SMA03175ICP_20210607_073000.wav
6	Spectrogram 1	1	3.2	5.599000000000001	200.0	1000.0	PTGN	0.98	SMA03320_20210319_171000.wav
7	Spectrogram 1	1	8.8	11.598999999999979	200.0	1000.0	PTGN	1.0	SMA03320_20210319_171000.wav
8	Spectrogram 1	1	10.8	13.598999999999979	200.0	1000.0	PTGN	1.0	SMA03320_20210319_171000.wav
9	Spectrogram 1	1	13.2	15.199000000000023	200.0	1000.0	PTGN	0.99	SMA03320_20210319_171000.wav
10	Spectrogram 1	1	15.2	17.199000000000023	200.0	1000.0	PTGN	0.77	SMA03320_20210319_171000.wav
11	Spectrogram 1	1	16.4	18.399000000000022	200.0	1000.0	PTGN	0.96	SMA03320_20210319_171000.wav
12	Spectrogram 1	1	18.4	21.199000000000034	200.0	1000.0	PTGN	0.99	SMA03320_20210319_171000.wav
13	Spectrogram 1	1	33.6	35.59899999999997	200.0	1000.0	PTGN	0.98	SMA03320_20210319_171000.wav
14	Spectrogram 1	1	34.8	37.199	200.0	1000.0	PTGN	1.0	SMA03320_20210319_171000.wav
15	Spectrogram 1	1	36.0	38.399	200.0	1000.0	PTGN	1.0	SMA03320_20210319_171000.wav
16	Spectrogram 1	1	37.6	39.59899999999997	200.0	1000.0	PTGN	0.99	SMA03320_20210319_171000.wav
17	Spectrogram 1	1	40.4	42.39900000000002	200.0	1000.0	PTGN	0.93	SMA03320_20210319_171000.wav
18	Spectrogram 1	1	41.2	44.399000000000015	200.0	1000.0	PTGN	0.99	SMA03320_20210319_171000.wav
19	Spectrogram 1	1	49.6	51.59899999999997	200.0	1000.0	PTGN	0.97	SMA03320_20210319_171000.wav
20	Spectrogram 1	1	53.2	55.19900000000003	200.0	1000.0	PTGN	1.0	SMA03320_20210319_171000.wav
21	Spectrogram 1	1	54.4	56.799	200.0	1000.0	PTGN	0.97	SMA03320_20210319_171000.wav
1	Spectrogram 1	1	14.0	16.798999999999978	200.0	1000.0	PTGN	0.98	SMA03297_20210605_073000.wav
2	Spectrogram 1	1	22.8	25.59899999999998	200.0	1000.0	PTGN	0.99	SMA03297_20210605_073000.wav
3	Spectrogram 1	1	24.4	26.399000000000022	200.0	1000.0	PTGN	0.95	SMA03297_20210605_073000.wav
4	Spectrogram 1	1	32.0	34.79899999999998	200.0	1000.0	PTGN	0.98	SMA03297_20210605_073000.wav
5	Spectrogram 1	1	54.0	56.79899999999998	200.0	1000.0	PTGN	0.99	SMA03297_20210605_073000.wav
8	Spectrogram 1	1	1.2	3.199000000000024	200.0	1000.0	PTGN	0.87	SMA03297_20210605_061000.wav
9	Spectrogram 1	1	23.6	25.999000000000002	200.0	1000.0	PTGN	0.97	SMA03297_20210605_061000.wav
10	Spectrogram 1	1	25.6	27.999000000000002	200.0	1000.0	PTGN	0.98	SMA03297_20210605_061000.wav
1	Spectrogram 1	1	1.6	3.5990000000000237	200.0	1000.0	PTGN	0.98	SMA03294_20210604_071000.wav
2	Spectrogram 1	1	6.8	8.799000000000024	200.0	1000.0	PTGN	0.94	SMA03294_20210604_071000.wav
3	Spectrogram 1	1	16.0	19.198999999999955	200.0	1000.0	PTGN	1.0	SMA03294_20210604_071000.wav
4	Spectrogram 1	1	19.6	23.999000000000002	200.0	1000.0	PTGN	1.0	SMA03294_20210604_071000.wav
5	Spectrogram 1	1	22.8	27.599000000000093	200.0	1000.0	PTGN	1.0	SMA03294_20210604_071000.wav
6	Spectrogram 1	1	38.8	51.999000000000066	200.0	1000.0	PTGN	1.0	SMA03294_20210604_071000.wav
1	Spectrogram 1	1	30.8	32.79900000000002	200.0	1000.0	PTGN	0.96	SMA03327_20210322_170000.wav
2	Spectrogram 1	1	36.8	38.79900000000002	200.0	1000.0	PTGN	0.8	SMA03327_20210322_170000.wav
8	Spectrogram 1	1	26.0	28.798999999999978	200.0	1000.0	PTGN	0.99	SMA03326_20210612_073000.wav
9	Spectrogram 1	1	27.6	29.999000000000002	200.0	1000.0	PTGN	0.99	SMA03326_20210612_073000.wav
10	Spectrogram 1	1	29.2	31.599	200.0	1000.0	PTGN	1.0	SMA03326_20210612_073000.wav
11	Spectrogram 1	1	30.8	33.199	200.0	1000.0	PTGN	0.95	SMA03326_20210612_073000.wav
12	Spectrogram 1	1	32.4	34.39900000000002	200.0	1000.0	PTGN	0.97	SMA03326_20210612_073000.wav
1	Spectrogram 1	1	30.8	32.79900000000002	200.0	1000.0	PTGN	0.95	SMA03326_20210612_071000.wav
1	Spectrogram 1	1	46.8	49.199	200.0	1000.0	PTGN	0.99	SMA03326_20210605_065000.wav
1	Spectrogram 1	1	50.0	52.399	200.0	1000.0	PTGN	0.98	SMA03326_20210322_171000.wav
2	Spectrogram 1	1	51.2	53.99899999999998	200.0	1000.0	PTGN	0.97	SMA03326_20210322_171000.wav
3	Spectrogram 1	1	52.8	55.59900000000009	200.0	1000.0	PTGN	0.98	SMA03326_20210322_171000.wav
1	Spectrogram 1	1	23.2	25.19899999999991	200.0	1000.0	PTGN	0.81	SMA03322_20210321_080000.wav
2	Spectrogram 1	1	31.6	33.599000000000025	200.0	1000.0	PTGN	0.81	SMA03322_20210321_080000.wav
1	Spectrogram 1	1	0.0	2.798999999999978	200.0	1000.0	PTGN	0.97	SMA03320_20210611_073000.wav
2	Spectrogram 1	1	10.8	13.598999999999979	200.0	1000.0	PTGN	0.95	SMA03320_20210611_073000.wav
3	Spectrogram 1	1	23.6	26.39899999999998	200.0	1000.0	PTGN	0.99	SMA03320_20210611_073000.wav
4	Spectrogram 1	1	41.6	44.39899999999998	200.0	1000.0	PTGN	1.0	SMA03320_20210611_073000.wav
5	Spectrogram 1	1	50.8	52.79900000000002	200.0	1000.0	PTGN	0.9	SMA03320_20210611_073000.wav
1	Spectrogram 1	1	6.4	8.398999999999797	200.0	1000.0	PTGN	0.99	SMA03320_20210605_070000.wav
2	Spectrogram 1	1	7.2	9.199000000000023	200.0	1000.0	PTGN	0.81	SMA03320_20210605_070000.wav
3	Spectrogram 1	1	15.2	17.199000000000023	200.0	1000.0	PTGN	0.77	SMA03320_20210605_070000.wav
4	Spectrogram 1	1	33.2	35.19900000000003	200.0	1000.0	PTGN	0.77	SMA03320_20210605_070000.wav
1	Spectrogram 1	1	0.0	3.199000000000069	200.0	1000.0	PTGN	1.0	SMA03320_20210328_065000.wav
2	Spectrogram 1	1	2.0	4.398999999999887	200.0	1000.0	PTGN	0.99	SMA03320_20210328_065000.wav
3	Spectrogram 1	1	4.0	7.199000000000069	200.0	1000.0	PTGN	0.99	SMA03320_20210328_065000.wav
4	Spectrogram 1	1	8.8	11.598999999999979	200.0	1000.0	PTGN	0.99	SMA03320_20210328_065000.wav
5	Spectrogram 1	1	12.0	13.999000000000024	200.0	1000.0	PTGN	0.84	SMA03320_20210328_065000.wav
6	Spectrogram 1	1	24.0	27.19900000000007	200.0	1000.0	PTGN	0.98	SMA03320_20210328_065000.wav
7	Spectrogram 1	1	26.4	30.398999999999795	200.0	1000.0	PTGN	1.0	SMA03320_20210328_065000.wav
8	Spectrogram 1	1	30.0	32.39899999999989	200.0	1000.0	PTGN	0.88	SMA03320_20210328_065000.wav
9	Spectrogram 1	1	31.6	34.39899999999998	200.0	1000.0	PTGN	1.0	SMA03320_20210328_065000.wav
10	Spectrogram 1	1	33.2	35.19900000000003	200.0	1000.0	PTGN	0.95	SMA03320_20210328_065000.wav
11	Spectrogram 1	1	36.4	38.398999999999795	200.0	1000.0	PTGN	0.76	SMA03320_20210328_065000.wav
12	Spectrogram 1	1	37.2	41.19900000000003	200.0	1000.0	PTGN	1.0	SMA03320_20210328_065000.wav
13	Spectrogram 1	1	54.0	56.39899999999989	200.0	1000.0	PTGN	0.97	SMA03320_20210328_065000.wav
14	Spectrogram 1	1	55.6	57.599000000000025	200.0	1000.0	PTGN	0.96	SMA03320_20210328_065000.wav
15	Spectrogram 1	1	56.4	58.398999999999795	200.0	1000.0	PTGN	0.99	SMA03320_20210328_065000.wav
4	Spectrogram 1	1	25.6	27.999000000000116	200.0	1000.0	PTGN	0.98	SMA03320_20210320_064000.wav
5	Spectrogram 1	1	34.4	36.398999999999795	200.0	1000.0	PTGN	0.97	SMA03320_20210320_064000.wav
6	Spectrogram 1	1	54.4	56.398999999999795	200.0	1000.0	PTGN	0.85	SMA03320_20210320_064000.wav
1	Spectrogram 1	1	3.6	5.599000000000023	200.0	1000.0	PTGN	0.99	SMA03411_20210605_074000.wav
2	Spectrogram 1	1	6.8	8.799000000000024	200.0	1000.0	PTGN	0.89	SMA03411_20210605_074000.wav
3	Spectrogram 1	1	7.6	9.599000000000023	200.0	1000.0	PTGN	0.96	SMA03411_20210605_074000.wav
4	Spectrogram 1	1	10.4	12.398999999999797	200.0	1000.0	PTGN	0.82	SMA03411_20210605_074000.wav
5	Spectrogram 1	1	12.4	15.198999999999979	200.0	1000.0	PTGN	1.0	SMA03411_20210605_074000.wav
6	Spectrogram 1	1	14.8	16.799000000000024	200.0	1000.0	PTGN	0.77	SMA03411_20210605_074000.wav
7	Spectrogram 1	1	21.2	23.598999999999887	200.0	1000.0	PTGN	0.88	SMA03411_20210605_074000.wav
8	Spectrogram 1	1	23.6	25.599000000000025	200.0	1000.0	PTGN	0.88	SMA03411_20210605_074000.wav
9	Spectrogram 1	1	44.8	46.79900000000002	200.0	1000.0	PTGN	0.98	SMA03411_20210605_074000.wav
10	Spectrogram 1	1	49.2	51.99899999999998	200.0	1000.0	PTGN	0.98	SMA03411_20210605_074000.wav
1	Spectrogram 1	1	2.0	4.398999999999887	200.0	1000.0	PTGN	0.95	SMA03411_20210605_070000.wav
2	Spectrogram 1	1	3.2	5.598999999999887	200.0	1000.0	PTGN	0.82	SMA03411_20210605_070000.wav
3	Spectrogram 1	1	6.8	9.199000000000115	200.0	1000.0	PTGN	1.0	SMA03411_20210605_070000.wav
4	Spectrogram 1	1	8.4	10.398999999999797	200.0	1000.0	PTGN	1.0	SMA03411_20210605_070000.wav
5	Spectrogram 1	1	9.2	11.199000000000023	200.0	1000.0	PTGN	0.95	SMA03411_20210605_070000.wav
6	Spectrogram 1	1	11.2	13.199000000000023	200.0	1000.0	PTGN	0.94	SMA03411_20210605_070000.wav
7	Spectrogram 1	1	14.4	16.398999999999795	200.0	1000.0	PTGN	0.8	SMA03411_20210605_070000.wav
8	Spectrogram 1	1	20.8	23.99900000000007	200.0	1000.0	PTGN	0.99	SMA03411_20210605_070000.wav
9	Spectrogram 1	1	23.6	25.599000000000025	200.0	1000.0	PTGN	0.77	SMA03411_20210605_070000.wav
10	Spectrogram 1	1	28.8	31.199000000000115	200.0	1000.0	PTGN	0.92	SMA03411_20210605_070000.wav
11	Spectrogram 1	1	32.4	34.798999999999886	200.0	1000.0	PTGN	1.0	SMA03411_20210605_070000.wav
12	Spectrogram 1	1	33.6	35.599000000000025	200.0	1000.0	PTGN	0.98	SMA03411_20210605_070000.wav
13	Spectrogram 1	1	40.0	41.999000000000024	200.0	1000.0	PTGN	0.99	SMA03411_20210605_070000.wav
14	Spectrogram 1	1	56.0	57.999000000000024	200.0	1000.0	PTGN	0.98	SMA03411_20210605_070000.wav
1	Spectrogram 1	1	5.2	7.199000000000024	200.0	1000.0	PTGN	0.9	SMA03406_20210319_061000.wav
2	Spectrogram 1	1	28.4	30.398999999999795	200.0	1000.0	PTGN	0.95	SMA03406_20210319_061000.wav
1	Spectrogram 1	1	8.0	9.999000000000024	200.0	1000.0	PTGN	0.86	SMA03332_20210322_170000.wav
1	Spectrogram 1	1	4.0	5.999000000000024	200.0	1000.0	PTGN	0.79	SMA03327_20210323_061000.wav
2	Spectrogram 1	1	5.6	7.599000000000023	200.0	1000.0	PTGN	0.89	SMA03327_20210323_061000.wav
3	Spectrogram 1	1	6.4	9.198999999999979	200.0	1000.0	PTGN	0.99	SMA03327_20210323_061000.wav
4	Spectrogram 1	1	8.8	13.598999999999979	200.0	1000.0	PTGN	1.0	SMA03327_20210323_061000.wav
5	Spectrogram 1	1	17.2	19.199000000000023	200.0	1000.0	PTGN	0.94	SMA03327_20210323_061000.wav
6	Spectrogram 1	1	18.0	19.999000000000024	200.0	1000.0	PTGN	0.91	SMA03327_20210323_061000.wav
7	Spectrogram 1	1	30.8	32.79900000000002	200.0	1000.0	PTGN	0.97	SMA03327_20210323_061000.wav
8	Spectrogram 1	1	32.4	34.398999999999795	200.0	1000.0	PTGN	0.93	SMA03327_20210323_061000.wav
9	Spectrogram 1	1	36.8	38.79900000000002	200.0	1000.0	PTGN	0.9	SMA03327_20210323_061000.wav
10	Spectrogram 1	1	38.4	40.798999999999886	200.0	1000.0	PTGN	1.0	SMA03327_20210323_061000.wav
11	Spectrogram 1	1	41.6	45.999000000000116	200.0	1000.0	PTGN	1.0	SMA03327_20210323_061000.wav
12	Spectrogram 1	1	46.8	48.79900000000002	200.0	1000.0	PTGN	0.97	SMA03327_20210323_061000.wav
13	Spectrogram 1	1	47.6	49.599000000000025	200.0	1000.0	PTGN	0.99	SMA03327_20210323_061000.wav
1	Spectrogram 1	1	37.2	39.99899999999998	200.0	1000.0	PTGN	0.99	SMA03327_20210322_175000.wav
2	Spectrogram 1	1	39.2	41.19900000000003	200.0	1000.0	PTGN	0.99	SMA03327_20210322_175000.wav
3	Spectrogram 1	1	40.4	42.398999999999795	200.0	1000.0	PTGN	0.95	SMA03327_20210322_175000.wav
1	Spectrogram 1	1	3.2	5.199000000000024	200.0	1000.0	PTGN	0.91	SMA03327_20210322_174000.wav
1	Spectrogram 1	1	0.0	4.398999999999887	200.0	1000.0	PTGN	1.0	SMA03327_20210322_171000.wav
2	Spectrogram 1	1	7.2	9.199000000000023	200.0	1000.0	PTGN	0.85	SMA03327_20210322_171000.wav
3	Spectrogram 1	1	12.8	14.799000000000024	200.0	1000.0	PTGN	0.95	SMA03327_20210322_171000.wav
4	Spectrogram 1	1	24.8	26.799000000000024	200.0	1000.0	PTGN	0.99	SMA03327_20210322_171000.wav
5	Spectrogram 1	1	37.2	39.19900000000003	200.0	1000.0	PTGN	0.78	SMA03327_20210322_171000.wav
6	Spectrogram 1	1	39.6	41.599000000000025	200.0	1000.0	PTGN	0.95	SMA03327_20210322_171000.wav
7	Spectrogram 1	1	40.4	42.398999999999795	200.0	1000.0	PTGN	0.78	SMA03327_20210322_171000.wav
8	Spectrogram 1	1	41.6	43.599000000000025	200.0	1000.0	PTGN	0.88	SMA03327_20210322_171000.wav
1	Spectrogram 1	1	2.0	3.999	400.0	7000.0	TRGL	0.86	SMA03286_20210605_073000.wav
2	Spectrogram 1	1	2.8	4.799	400.0	7000.0	TRGL	0.8	SMA03286_20210605_073000.wav
3	Spectrogram 1	1	12.4	14.399	400.0	7000.0	TRGL	0.8	SMA03286_20210605_073000.wav
4	Spectrogram 1	1	18.4	20.399	400.0	7000.0	TRGL	0.75	SMA03286_20210605_073000.wav
5	Spectrogram 1	1	20.0	21.999	400.0	7000.0	TRGL	0.76	SMA03286_20210605_073000.wav
6	Spectrogram 1	1	34.8	36.799	400.0	7000.0	TRGL	0.84	SMA03286_20210605_073000.wav
7	Spectrogram 1	1	40.0	41.999	400.0	7000.0	TRGL	0.82	SMA03286_20210605_073000.wav
8	Spectrogram 1	1	44.8	46.799	400.0	7000.0	TRGL	0.77	SMA03286_20210605_073000.wav
9	Spectrogram 1	1	46.4	48.399	400.0	7000.0	TRGL	0.76	SMA03286_20210605_073000.wav
10	Spectrogram 1	1	53.2	55.199	400.0	7000.0	TRGL	0.85	SMA03286_20210605_073000.wav
11	Spectrogram 1	1	54.4	56.399	400.0	7000.0	TRGL	0.79	SMA03286_20210605_073000.wav
1	Spectrogram 1	1	10.0	11.998999999999995	400.0	7000.0	TRGL	0.77	SMA03251_20210605_070000.wav
2	Spectrogram 1	1	12.8	14.79900000000001	400.0	7000.0	TRGL	0.78	SMA03251_20210605_070000.wav
3	Spectrogram 1	1	24.0	26.399	400.0	7000.0	TRGL	0.86	SMA03251_20210605_070000.wav
4	Spectrogram 1	1	31.2	33.199	400.0	7000.0	TRGL	0.84	SMA03251_20210605_070000.wav
5	Spectrogram 1	1	41.2	43.199	400.0	7000.0	TRGL	0.88	SMA03251_20210605_070000.wav
6	Spectrogram 1	1	45.2	47.199	400.0	7000.0	TRGL	0.8	SMA03251_20210605_070000.wav
1	Spectrogram 1	1	4.8	6.799000000000009	400.0	7000.0	TRGL	0.76	SMA03251_20210608_062000.wav
2	Spectrogram 1	1	51.2	53.19900000000003	400.0	7000.0	TRGL	0.76	SMA03251_20210608_062000.wav
3	Spectrogram 1	1	52.0	53.998999999999995	400.0	7000.0	TRGL	0.82	SMA03251_20210608_062000.wav
4	Spectrogram 1	1	53.2	55.19900000000003	400.0	7000.0	TRGL	0.77	SMA03251_20210608_062000.wav
2	Spectrogram 1	1	0.8	2.798999999999995	400.0	7000.0	TRGL	0.87	SMA03251_20210605_053000.wav
3	Spectrogram 1	1	25.6	27.598999999999997	400.0	7000.0	TRGL	0.76	SMA03251_20210605_053000.wav
4	Spectrogram 1	1	32.8	34.79899999999999	400.0	7000.0	TRGL	0.78	SMA03251_20210605_053000.wav
5	Spectrogram 1	1	54.0	55.998999999999995	400.0	7000.0	TRGL	0.78	SMA03251_20210605_053000.wav
1	Spectrogram 1	1	10.8	12.798999999999996	400.0	7000.0	TRGL	0.76	SMA03251_20210608_073000.wav
2	Spectrogram 1	1	32.8	34.798999999999964	400.0	7000.0	TRGL	0.8	SMA03251_20210608_073000.wav
3	Spectrogram 1	1	43.6	45.59899999999997	400.0	7000.0	TRGL	0.77	SMA03251_20210608_073000.wav
4	Spectrogram 1	1	44.4	46.39900000000002	400.0	7000.0	TRGL	0.77	SMA03251_20210608_073000.wav
